reaction_id	reaction_id_type	components	Reaction	mel_type	bridge_position
m_264724bebid	264724	3.0	[*:1]-[U].[U]-[*:2]-[Np].[*:3]-[Np]>>[*:3]-[*:2]-[*:1]	3_component	
m_264724bebic	264724	3.0	[*:1]-[U].[U]-[*:2]-[Np].[*:3]-[Np]>>[*:3]-[*:2]-[*:1]	3_component	
m_264724bebib	264724	3.0	[*:1]-[U].[U]-[*:2]-[Np].[*:3]-[Np]>>[*:3]-[*:2]-[*:1]	3_component	
m_264724bebia	264724	3.0	[*:1]-[U].[U]-[*:2]-[Np].[*:3]-[Np]>>[*:3]-[*:2]-[*:1]	3_component	
m_264724bebhd	264724	3.0	[*:1]-[U].[U]-[*:2]-[Np].[*:3]-[Np]>>[*:3]-[*:2]-[*:1]	3_component	
m_264724bebhc	264724	3.0	[*:1]-[U].[U]-[*:2]-[Np].[*:3]-[Np]>>[*:3]-[*:2]-[*:1]	3_component	
m_264724bebhb	264724	3.0	[*:1]-[U].[U]-[*:2]-[Np].[*:3]-[Np]>>[*:3]-[*:2]-[*:1]	3_component	
m_264724bebha	264724	3.0	[*:1]-[U].[U]-[*:2]-[Np].[*:3]-[Np]>>[*:3]-[*:2]-[*:1]	3_component	
m_264724cbbjd	264724	3.0	[*:1]-[U].[U]-[*:2]-[Np].[*:3]-[Np]>>[*:3]-[*:2]-[*:1]	3_component	
m_264724cbbbd	264724	3.0	[*:1]-[U].[U]-[*:2]-[Np].[*:3]-[Np]>>[*:3]-[*:2]-[*:1]	3_component	
m_264724cbbca	264724	3.0	[*:1]-[U].[U]-[*:2]-[Np].[*:3]-[Np]>>[*:3]-[*:2]-[*:1]	3_component	
m_264724cbbcb	264724	3.0	[*:1]-[U].[U]-[*:2]-[Np].[*:3]-[Np]>>[*:3]-[*:2]-[*:1]	3_component	
m_264724cbbcc	264724	3.0	[*:1]-[U].[U]-[*:2]-[Np].[*:3]-[Np]>>[*:3]-[*:2]-[*:1]	3_component	
m_264724cbbjb	264724	3.0	[*:1]-[U].[U]-[*:2]-[Np].[*:3]-[Np]>>[*:3]-[*:2]-[*:1]	3_component	
m_264724cbbja	264724	3.0	[*:1]-[U].[U]-[*:2]-[Np].[*:3]-[Np]>>[*:3]-[*:2]-[*:1]	3_component	
m_264724cbbid	264724	3.0	[*:1]-[U].[U]-[*:2]-[Np].[*:3]-[Np]>>[*:3]-[*:2]-[*:1]	3_component	
m_264724cbbic	264724	3.0	[*:1]-[U].[U]-[*:2]-[Np].[*:3]-[Np]>>[*:3]-[*:2]-[*:1]	3_component	
m_264724cbbib	264724	3.0	[*:1]-[U].[U]-[*:2]-[Np].[*:3]-[Np]>>[*:3]-[*:2]-[*:1]	3_component	
m_264724cbbia	264724	3.0	[*:1]-[U].[U]-[*:2]-[Np].[*:3]-[Np]>>[*:3]-[*:2]-[*:1]	3_component	
m_264724cbbhd	264724	3.0	[*:1]-[U].[U]-[*:2]-[Np].[*:3]-[Np]>>[*:3]-[*:2]-[*:1]	3_component	
m_264724cbbhc	264724	3.0	[*:1]-[U].[U]-[*:2]-[Np].[*:3]-[Np]>>[*:3]-[*:2]-[*:1]	3_component	
m_264724cbbhb	264724	3.0	[*:1]-[U].[U]-[*:2]-[Np].[*:3]-[Np]>>[*:3]-[*:2]-[*:1]	3_component	
m_264724cbbha	264724	3.0	[*:1]-[U].[U]-[*:2]-[Np].[*:3]-[Np]>>[*:3]-[*:2]-[*:1]	3_component	
m_264724cbbgd	264724	3.0	[*:1]-[U].[U]-[*:2]-[Np].[*:3]-[Np]>>[*:3]-[*:2]-[*:1]	3_component	
m_264724cbbgc	264724	3.0	[*:1]-[U].[U]-[*:2]-[Np].[*:3]-[Np]>>[*:3]-[*:2]-[*:1]	3_component	
m_264724cbbgb	264724	3.0	[*:1]-[U].[U]-[*:2]-[Np].[*:3]-[Np]>>[*:3]-[*:2]-[*:1]	3_component	
m_264724cbbfd	264724	3.0	[*:1]-[U].[U]-[*:2]-[Np].[*:3]-[Np]>>[*:3]-[*:2]-[*:1]	3_component	
m_264724cbbfc	264724	3.0	[*:1]-[U].[U]-[*:2]-[Np].[*:3]-[Np]>>[*:3]-[*:2]-[*:1]	3_component	
m_264724cbbfb	264724	3.0	[*:1]-[U].[U]-[*:2]-[Np].[*:3]-[Np]>>[*:3]-[*:2]-[*:1]	3_component	
m_264724cbbfa	264724	3.0	[*:1]-[U].[U]-[*:2]-[Np].[*:3]-[Np]>>[*:3]-[*:2]-[*:1]	3_component	
m_264724cbbed	264724	3.0	[*:1]-[U].[U]-[*:2]-[Np].[*:3]-[Np]>>[*:3]-[*:2]-[*:1]	3_component	
m_264724cbbec	264724	3.0	[*:1]-[U].[U]-[*:2]-[Np].[*:3]-[Np]>>[*:3]-[*:2]-[*:1]	3_component	
m_264724cbbeb	264724	3.0	[*:1]-[U].[U]-[*:2]-[Np].[*:3]-[Np]>>[*:3]-[*:2]-[*:1]	3_component	
m_264724cbbea	264724	3.0	[*:1]-[U].[U]-[*:2]-[Np].[*:3]-[Np]>>[*:3]-[*:2]-[*:1]	3_component	
m_264724cbbdc	264724	3.0	[*:1]-[U].[U]-[*:2]-[Np].[*:3]-[Np]>>[*:3]-[*:2]-[*:1]	3_component	
m_264724cbbdb	264724	3.0	[*:1]-[U].[U]-[*:2]-[Np].[*:3]-[Np]>>[*:3]-[*:2]-[*:1]	3_component	
m_264724cbbda	264724	3.0	[*:1]-[U].[U]-[*:2]-[Np].[*:3]-[Np]>>[*:3]-[*:2]-[*:1]	3_component	
m_264724cbbcd	264724	3.0	[*:1]-[U].[U]-[*:2]-[Np].[*:3]-[Np]>>[*:3]-[*:2]-[*:1]	3_component	
m_264724cbbga	264724	3.0	[*:1]-[U].[U]-[*:2]-[Np].[*:3]-[Np]>>[*:3]-[*:2]-[*:1]	3_component	
m_270942gbbob	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942ibbaa	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942ibbab	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942ibbba	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942ibbbb	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942ibbca	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942ibbcb	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942ibbea	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942ibbdb	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942gbboa	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942ibbeb	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942ibbfa	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942ibbfb	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942ibbga	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942ibbgb	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942ibbda	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942gbblb	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942gbbka	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942gbbkb	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942cbbya	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942cbbza	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942ccbca	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942ibbha	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942ccbla	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942gbbba	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942icblb	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942gbbga	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942gbbgb	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942gbbha	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942gbbhb	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942gbbia	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942gbbib	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942gbbja	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942gbbjb	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942gbbla	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942ibbhb	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942icbca	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942ibbib	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942ibbta	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942ibbtb	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942ibbva	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942ibbvb	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942ibbwa	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942ibbwb	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942ibbxa	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942ibbxb	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942ibbya	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942ibbyb	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942ibbza	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942ibbzb	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942icbcb	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942icbla	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942cbbxa	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942ibbsb	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942ibbsa	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942ibbrb	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942ibbra	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942ibbja	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942ibbjb	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942ibbka	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942ibbkb	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942ibbla	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942ibblb	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942ibbma	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942ibbia	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942ibbmb	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942ibbnb	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942ibboa	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942ibbob	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942ibbpa	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942ibbpb	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942ibbqa	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942ibbqb	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942ibbna	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942cbbwa	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942gbbbb	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942cbbta	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942bbbjb	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942bbbka	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942bbbkb	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942bbbla	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942bbblb	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942bbbma	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942bbbmb	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942bbbna	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942bbbnb	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
m_270942bbboa	270942	3.0	[U]-[*:1]-[*:2](-[Np])=[Pu].[*:3]-[Np].[U]-[*:6]=[*:5]-[*:4]=[Pu]>>[*:3]-[*:2]-1=[*:4]-[*:5]=[*:6]-[*:1]-1	3_component	
